accX,accY,accZ,gX,gY,gZ,gyrX,gyrY,gyrZ,mX,mY,mZ,oZ,oX,oY,delta
0.0168,0.5758,8.8334,0.1639,0.327,9.7998,0,-0.0672,0.3128,-7.1,-28.7,-43.4,167.44,-1.96,-1.16,81739
-0.0251,0.3651,9.6798,0.3881,0.0634,9.7988,-0.3091,0.0904,0.0428,-7.8,-28.9,-43.2,167.55,-0.94,-2.33,81841
-0.2143,1.0546,9.1626,0.3183,0.0141,9.8015,-0.0269,0.0147,0.0623,-8.3,-28.5,-43.4,166.93,0.03,-1.98,81944
-0.9278,0.6847,10.3154,0.2652,0.19,9.8012,0.1185,0.0232,-0.1881,-8.6,-28,-43.5,163.91,-1.11,-1.55,82045
-0.2406,0.4465,10.647,0.2713,0.4491,9.7926,0.0684,0.0464,-0.226,-8.6,-28,-43.5,163.44,-1.98,-1.5,82147
-0.7673,-0.7614,12.2727,0.1492,0.0855,9.8051,-0.606,0.088,-0.3763,-8.2,-28.4,-43.2,165.23,-1.34,-1.17,82250
-0.097,0.164,9.3398,0.1096,-0.0134,9.806,-0.2908,-0.0501,-0.1576,-7.5,-28.3,-43.2,166.92,0.08,-0.64,82351
-0.2322,0.7326,8.7676,0.0252,-0.153,9.8054,-0.1258,0,-0.1112,-6.9,-27.9,-43.6,166.32,0.67,-0.08,82454
-0.5986,0.4178,10.4016,-0.0044,-0.1329,9.8057,0.0794,0.099,0.0098,-6.2,-27.4,-43.8,167.69,0.78,0.03,82556
-0.2693,1.0894,11.3737,-0.0535,0.1622,9.8052,0.3653,-0.0061,0.2334,-5.8,-27.5,-43.8,166.8,-0.23,0.38,82658
-0.2765,-0.9768,13.1717,0.0898,0.2747,9.8024,-0.6206,-0.3115,-0.0244,-6,-28,-43.5,166.88,-2.38,0.14,82759
0.2873,0.9301,6.8582,0.0264,0.407,9.7982,-0.0721,-0.1943,0.1625,-6.4,-28.5,-43.2,167.34,-1.57,0.03,82861
-0.4513,0.2418,9.001,0.0888,0.1445,9.8052,-0.314,-0.0195,-0.0586,-7.3,-28.8,-43.3,166.79,-1.37,-0.58,82964
-0.1341,1.6005,8.1678,0.0813,0.119,9.8056,0.0501,-0.0208,0.0208,-7.6,-28.5,-43.5,164.39,-0.63,-0.41,83066
-0.4154,0.3376,10.7727,0.1681,0.1349,9.8043,0.1491,-0.0269,-0.1869,-7.8,-28.3,-43.5,165.09,-0.6,-0.89,83167
-0.0431,0.267,10.2987,0.1829,0.3317,9.7993,0.2663,-0.0122,-0.1075,-7.7,-28.3,-43.4,164.97,-1.17,-0.96,83269
-0.1496,-0.0934,10.884,0.0894,0.1515,9.8051,-0.2199,0.0525,-0.215,-7.3,-28.6,-43.2,166.9,-1.25,-0.63,83372
-0.51,0.3891,9.3721,-0.0373,0.0343,9.8065,-0.1845,0.2065,-0.0867,-6.6,-28.6,-43.8,166.05,-0.2,0.22,83473
-0.595,1.1277,8.3534,-0.2817,0.0097,9.8026,0.1087,0.088,0.2028,-5.9,-28.3,-44.4,165.81,0.02,1.42,83575
-0.9361,0.6835,9.7899,-0.3147,0.1124,9.801,0.0562,-0.0159,0.2297,-5.4,-28.1,-44.5,166.91,-0.47,1.86,83677
-0.2813,1.1073,8.8837,-0.2666,0.3353,9.7973,0.4105,-0.0147,0.4679,-5.4,-28.4,-44.5,166.83,-1.96,1.56,83780
-0.8248,-0.7626,12.3876,-0.0215,0.2841,9.8025,0.0208,-0.4154,0.1613,-5.9,-28.7,-44,166.46,-2.05,0.78,83881
-0.3747,0.4549,8.8597,0.0544,0.2448,9.8034,-0.1161,0.0929,0.1148,-7.2,-29,-43.7,166.38,-1.43,-0.32,83983
-0.4741,0.7997,8.7855,-0.0471,0.085,9.8062,-0.0305,0.0623,-0.0403,-7.8,-28.8,-43.4,164.31,-0.68,0.01,84085
-0.0072,1.3479,9.0285,-0.086,0.2013,9.8042,0.1674,-0.0098,-0.2529,-8.1,-28.4,-43.8,163.04,-0.85,0.44,84188
-0.6632,0.6548,10.4818,-0.0447,0.4276,9.7972,0.3152,-0.044,-0.3604,-7.7,-28.6,-43.9,163.32,-1.87,0.33,84289
-1.0223,-0.5207,11.5987,-0.0472,0.3855,9.799,-0.4325,0.182,-0.5657,-6.9,-29.4,-43.6,165.18,-2.25,0.28,84391
0.3615,0.9744,8.2229,-0.1722,0.4455,9.795,-0.2786,0.0464,-0.1075,-6.2,-29.8,-43.4,166.56,-2.72,0.9,84494
-0.5602,0.8487,8.4874,-0.2217,0.2025,9.8021,0.0232,0.121,-0.0843,-5.2,-29.7,-43.4,168.41,-1.18,1.3,84595
-0.3615,1.2282,7.9703,-0.2548,0.2264,9.8007,0.0599,-0.0367,-0.0525,-4.5,-29.4,-43.6,169.45,-1.34,1.58,84697
-0.6369,0.5818,10.9247,-0.112,0.2788,9.802,0.2309,-0.2908,0.0623,-4.1,-29,-43.9,170.13,-1.25,1.15,84799
0.0144,0.6201,11.1127,-0.0017,0.4028,9.7984,-0.1857,-0.0843,0.2566,-4.2,-29.2,-43.9,171.15,-2.38,0.29,84901
-1.0163,0.6572,10.2939,0.2035,0.4143,9.7958,0.099,-0.1881,0.0586,-5,-29.3,-43.4,170.58,-2.28,-0.64,85003
-0.0443,0.7578,7.3598,0.3387,0.4923,9.7884,-0.088,-0.0501,-0.1234,-5.9,-29.6,-43,170.62,-3.02,-1.9,85105
-0.4238,0.9086,7.6591,0.3028,0.5283,9.7877,0.2492,0.0281,-0.022,-6.7,-29.7,-43.1,168.74,-2.59,-1.89,85208
-0.4633,0.5447,9.9994,0.227,0.6211,9.7843,0.0513,0.0623,0.1014,-6.9,-30,-43.3,168.01,-3.54,-1.6,85309
1.6927,0.6752,9.1638,0.1942,0.742,9.7766,0.099,-0.0208,0.1197,-6.9,-30.3,-43.6,166.92,-4.2,-1.04,85411
0.4477,0.7398,7.993,0.0376,0.278,9.8026,-0.1772,0.2639,0.0293,-6.7,-30.3,-43.3,167.36,-2.1,-0.84,85514
0.0239,0.5375,9.4882,-0.0587,-0.0601,9.8063,0.0293,-0.0635,0.0049,-6.3,-29.6,-43.5,168.27,0.06,0.32,85615
0.103,0.9768,8.2133,-0.1204,-0.1192,9.8052,-0.1051,0.193,-0.0354,-5.7,-28.4,-44.4,167.09,0.7,0.7,85717
-0.5722,0.5938,9.5768,-0.2333,-0.1032,9.8033,-0.0195,0.1002,0.0305,-5.3,-27.9,-44.8,168.26,0.63,1.17,85819
-0.2705,0.3292,8.8466,-0.1939,0.0603,9.8045,0.2187,-0.1503,0.3286,-5.1,-27.6,-45.1,168.01,-0.35,1.13,85922
-0.4848,-0.4908,12.4163,-0.0041,-0.0178,9.8066,-0.3409,-0.088,0.193,-5.1,-27.7,-44.8,169.6,-0.09,0.16,86023
0.2274,0.2897,9.5349,0.1618,-0.004,9.8053,-0.1014,-0.1833,-0.0012,-6.3,-27.8,-44.8,168.64,-0.19,-0.51,86125
-0.5375,0.3831,8.4515,0.1235,-0.0017,9.8059,0.0916,-0.0403,-0.0464,-6.9,-27.8,-44.6,167.2,0.08,-0.79,86227
-0.2107,1.1253,7.8243,0.103,0.1472,9.805,0.2162,0.0562,-0.0696,-7.3,-27.9,-44.5,166.78,-0.51,-0.67,86329
-0.1221,0.1879,9.8976,0.1595,0.2925,9.801,0.1552,0.0024,-0.2016,-7,-28.3,-43.9,167.21,-1.24,-1.12,86431
-0.5483,-0.723,12.0333,0.0653,-0.0081,9.8064,-0.4056,0.3836,-0.303,-6.4,-28.7,-43.6,169.72,-0.95,-1.14,86533
0.3089,0.2873,8.6227,-0.0184,1.00E-04,9.8066,-0.3457,0.0318,-0.1906,-5.9,-28.7,-43.6,167.99,-0.33,0.15,86635
-0.7338,0.4393,8.3474,-0.0348,-0.2031,9.8045,-0.16,0.0342,-0.1393,-4.9,-28.4,-44.4,169.89,1.19,0.2,86737
-0.2921,0.8655,9.0453,0.0273,-0.2135,9.8043,0.055,-0.0916,0.0428,-4.5,-27.8,-44.6,172.2,1.39,-0.02,86839
-0.2957,0.3711,11.1043,-0.0253,0.0204,9.8066,0.3299,0.1454,0.1173,-4.4,-27.6,-44.6,171.97,0.43,0,86941
0.3735,1.2917,8.9747,-0.1511,0.3906,9.7977,0.4985,0.16,0.3201,-4.4,-27.8,-44.4,170.24,-1.51,0.8,87043
-0.3879,0.4022,9.25,-0.1821,0.1814,9.8033,0.0428,0.0428,0.2126,-4.5,-28.6,-44,170.3,-1.06,1.06,87146
-0.2526,0.4046,9.3697,-0.0661,0.1005,9.8059,-0.325,-0.0354,0.0489,-4.6,-28.9,-44,169.49,-0.59,0.39,87248
-0.7362,0.7326,8.9172,0.0114,0.0892,9.8062,0.1136,-0.1686,0.0476,-5,-28.5,-44.5,169.89,-0.2,-0.04,87349
-0.3519,0.5363,9.7528,-0.0053,0.2921,9.8023,0.2346,-0.0244,0.0147,-5.4,-28.5,-44.5,169.34,-1.71,0.03,87451
-0.2622,1.0319,9.7384,0.0211,0.4947,9.7941,0.3274,0.1148,0.0586,-5.6,-28.8,-44.4,167.55,-2.89,-0.12,87553
-0.4178,-0.1125,10.7488,-0.0434,0.371,9.7995,-0.182,0.1295,-0.1307,-5.6,-29.6,-43.5,168.15,-2.92,-0.23,87655
0.0922,0.4441,10.1861,0.0768,0.2738,9.8025,-0.2224,-0.1613,-0.171,-5.5,-29.7,-43.4,170.47,-2.08,-0.3,87757
-0.4094,0.7673,9.6115,-0.0811,0.1166,9.8056,-0.1234,0.0733,-0.077,-5.1,-29.2,-43.4,169.35,-0.68,0.47,87859
-0.1748,1.3779,8.0278,-0.2609,0.2224,9.8007,-0.011,0.1381,0.0513,-4.7,-28.8,-43.7,168.07,-1.16,1.23,87961
-0.4262,0.7805,12.4582,-0.3002,0.2711,9.7983,0.0843,-0.0269,0.2553,-4.2,-28.6,-43.8,169.11,-1.58,1.75,88063
0.1149,0.3974,10.0281,-0.2059,0.4633,9.7935,-0.3335,-0.2395,0.099,-4.3,-29,-43.7,168.67,-3.29,1.69,88166
-0.249,0.7602,9.0058,-0.129,0.3687,9.7989,-0.0684,-0.0721,0.1319,-4.9,-29.3,-43.7,168.04,-2.06,1.05,88267
-0.4621,0.4764,8.8741,-0.1571,0.2389,9.8025,-0.1466,0.0831,0.0269,-5.5,-29.2,-43.8,168.42,-1.61,0.9,88369
-0.6045,1.0319,8.169,-0.2295,0.3348,9.7982,0.1772,0.0806,0.0342,-6,-28.8,-43.7,165.97,-1.66,1.2,88471
-0.7434,0.334,11.2731,-0.2179,0.4399,9.7944,0.1075,-0.0611,-0.0648,-6.1,-28.7,-43.4,165.58,-2.57,1.27,88574
-0.1305,0.6225,9.6139,-0.1788,0.5793,9.7879,-0.3775,-0.0867,-0.3299,-6,-29.1,-43.1,165.26,-3.56,1.22,88675
0.5914,0.6608,8.6395,-0.3168,0.2066,9.7994,-0.3042,0.2358,-0.2529,-5.6,-29.3,-43,165.27,-1.21,1.85,88777
-0.826,0.0587,10.1382,-0.3474,-0.0627,9.8003,-0.3848,0.0476,-0.3299,-5.1,-29.3,-43.2,167.3,-0.96,1.83,88880
-0.9242,1.0582,8.1989,-0.4547,-0.1152,9.7954,0.0342,0.0696,0.1539,-4.3,-28.3,-44.4,168.32,0.71,2.48,88981
-0.6129,0.7733,9.6415,-0.3208,-0.005,9.8014,0.099,-0.1881,0.1417,-4,-27.8,-45.2,168.05,0.47,2.55,89083
-0.3184,0.7147,10.2065,-0.3251,0.2996,9.7967,0.4924,0.1087,0.4239,-4.2,-27.7,-45.7,168.8,-0.9,1.74,89185
-0.8248,-0.4621,12.1087,-0.1951,0.3718,9.7977,-0.1185,0.1808,0.2297,-4.6,-28.2,-45.4,166.65,-2.54,1.48,89287
-0.5626,0.5459,8.26,-0.1048,0.2839,9.802,-0.055,-0.248,0.1002,-5.5,-28.8,-44.9,168.17,-1.98,0.95,89389
-0.4393,0.4896,9.4367,-0.0093,0.0605,9.8065,-0.1539,-0.1197,-0.0208,-6.3,-28.6,-44.7,168.12,-0.35,0.05,89492
-0.2837,0.8799,8.4922,0.0265,0.1842,9.8049,0.0794,-0.0648,-0.0684,-6.8,-28.3,-44.6,165.9,-0.8,-0.16,89593
-0.3926,0.3675,10.7176,0.0694,0.407,9.798,0.2456,0.0428,-0.1197,-7.1,-28.2,-44.2,165.95,-1.85,-0.46,89696
0.152,0.5674,9.8138,-0.0271,0.5013,9.7938,0.0379,0.0953,-0.1649,-7.1,-28.6,-43.9,165.35,-3.02,-0.04,89798
0.1927,0.4381,8.8526,-0.2268,0.2176,9.8016,-0.0721,0.121,-0.1075,-6.4,-29,-43.9,165.94,-1.27,1.33,89899
-0.2191,0.4369,8.5246,-0.3427,-0.0071,9.8007,-0.1527,0.0757,-0.0806,-5.8,-28.7,-44.3,165.81,-0.72,1.55,90001
-0.7015,0.9768,8.4946,-0.4156,-0.0916,9.7974,-0.0684,0.1063,-0.0171,-4.8,-27.9,-44.5,166.44,0.55,2.42,90104
-0.5363,0.6931,10.3202,-0.4199,0.0057,9.7977,0.1063,0.077,0.0819,-4.4,-27.4,-44.6,168.02,0.26,2.26,90205
-0.5171,1.0068,10.0796,-0.5194,0.2478,9.7898,0.4362,0,0.3201,-4.2,-27.3,-44.5,166.66,-0.73,2.97,90307
-1.7801,-0.4992,13.5201,-0.4005,0.2168,9.7961,-0.4386,-0.2688,-0.0367,-4.3,-27.7,-44.4,167.44,-2.03,2.46,90409
-0.6943,0.4729,9.1626,-0.3416,0.2833,9.7966,-0.0672,-0.226,0.0037,-4.7,-28.2,-44.3,165.95,-1.72,2.19,90511
-1.1349,-0.0479,9.7983,-0.3487,0.1577,9.7992,0.0367,-0.1161,0.0757,-5.1,-28.4,-44.2,166.2,-1.05,2.2,90614
-0.8404,0.8176,10.1011,-0.3444,0.3098,9.7957,0.0929,0.0232,0.0208,-5.5,-28.2,-43.7,166.18,-1.81,2.01,90715
-0.346,1.0092,11.0109,-0.3437,0.5206,9.7868,0.1967,-0.0391,-0.0269,-5.6,-28.3,-43.7,163.51,-2.62,2.21,90817
0.5183,0.3723,11.309,-0.2277,0.6323,9.7836,-0.2065,-0.0953,-0.204,-5.7,-29,-43.2,165.03,-3.7,1.33,90920
0.2825,0.68,9.1207,-0.1801,0.4894,9.7928,-0.0489,-0.0831,-0.0745,-5.7,-29.4,-43.1,165.41,-2.9,1.3,91021
-0.0922,0.9433,8.7532,-0.1372,0.3369,9.7999,-0.204,-0.0513,-0.1613,-5.6,-29.6,-43.1,166.71,-2.24,0.92,91124
-0.3735,1.5431,8.4108,-0.1776,0.3389,9.7992,0.0733,0.0916,-0.1161,-5.4,-29,-43.4,168.13,-1.98,1.04,91225
-0.5866,0.7781,10.7847,-0.2048,0.3847,9.797,0.0501,0.2016,-0.0195,-5.3,-28.8,-43.7,168.01,-2.29,1.02,91328
-0.3376,1.4006,9.1004,-0.3173,0.5777,9.7845,0.358,0.055,0.2798,-4.8,-28.9,-43.6,166.31,-3.38,1.86,91429
-0.8763,0.3926,9.159,-0.2482,0.4111,9.7949,-0.2883,0.0293,0.0904,-4.7,-29.1,-43.1,167.37,-2.4,1.45,91532
-0.3543,0.2969,9.1004,0.0178,0.3621,9.7999,-0.3274,-0.1649,0.0134,-5.1,-29.1,-42.8,169.03,-2.52,0.33,91633
-0.6644,0.9421,8.8406,0.0346,0.1749,9.805,0.0855,0.0721,0.0367,-6.1,-28.6,-43.1,168.36,-1.03,-0.25,91735
-0.9481,0.8547,9.4978,-0.0199,0.2409,9.8037,0.033,0.0574,-0.0696,-6.5,-28.3,-43.4,167.47,-1.33,0,91837
-0.3591,0.5674,10.7153,0.0139,0.3616,9.8,0.2028,-0.0379,-0.0367,-6.6,-28.2,-43.5,165.27,-2.11,-0.08,91940
-0.4597,-0.7302,12.8042,0.0124,0.1689,9.8052,-0.2089,0.1454,-0.1319,-6.5,-28.3,-43.3,168.08,-2.34,-0.62,92041
0.3567,0.3256,9.013,0.0017,0.3158,9.8016,0.2676,0.0073,0.0342,-6.3,-28.3,-43.1,167.32,-1.87,-0.03,92143
-0.0431,0.9984,7.8195,-0.0156,0.314,9.8016,0.0342,0.0733,-0.0037,-6.3,-28.3,-43.2,167.36,-1.77,-0.03,92245
-0.3208,1.2701,8.576,-0.0463,0.4019,9.7983,0.0403,0.0672,0.0696,-6,-28.3,-43.4,166.69,-2.35,0.27,92347
-0.3879,1.1061,9.7348,-0.1332,0.5036,9.7928,0.0757,0.077,0.1038,-5.9,-28.6,-43.4,166.7,-2.58,0.52,92449
-0.2849,0.8499,8.9004,-0.1845,0.633,9.7845,0.2297,0.1649,0.2321,-5.8,-29,-43.5,165.93,-3.32,0.84,92551
0.2442,0.82,8.8202,-0.1211,0.3877,9.7982,0.0037,-0.0672,0.2517,-6.1,-29.1,-43.6,166.32,-2.28,0.82,92653
-0.1053,0.3998,9.4463,-0.0556,0.1431,9.8054,-0.2517,0.0024,-0.1588,-6.4,-28.8,-43.7,167.36,-1.53,0.31,92755
-0.5375,1.1193,8.6981,-0.0782,0.0497,9.8062,-0.0147,0.0342,-0.0611,-6.8,-27.9,-43.8,165.18,-0.29,0.46,92857
-0.3675,1.1516,9.8581,-0.0847,0.1797,9.8046,0.099,0.0147,-0.1894,-6.8,-27.6,-44.2,164.96,-0.8,0.46,92960
-0.5866,0.5531,10.3872,-0.1003,0.3492,9.7999,0.0281,-0.0086,-0.4019,-6.4,-27.7,-44.1,166.4,-1.94,0.53,93061
-1.3096,-0.7697,11.3593,-0.2571,0.0834,9.8029,-0.496,0.3421,-0.4545,-5.6,-27.9,-44.1,166.23,-1.18,0.83,93163
0.5004,0.1927,9.8545,-0.13,0.16,9.8045,-0.2309,-0.0061,-0.0489,-4.9,-28,-44,168.11,-1.23,0.91,93265
-0.504,1.0139,7.5381,-0.2204,0.1587,9.8029,0.0293,0.1356,-0.0782,-4.2,-27.8,-44.2,170.09,-0.87,1.01,93367
0.0048,1.2653,8.6395,-0.2129,0.2405,9.8014,0.1515,-0.0538,0.0159,-4,-27.8,-44.4,169.61,-1.21,1.25,93469
-0.6345,0.5004,11.7687,-0.2617,0.422,9.7941,0.1894,-0.0244,0.1381,-3.8,-28,-43.9,168.98,-2,1.5,93571
-1.4246,-0.9888,12.8868,-0.1611,0.4864,9.7933,-0.4557,-0.2004,-0.0281,-3.8,-28.6,-43.7,170,-2.84,0.94,93673
0.1293,0.7458,8.1403,-0.027,0.4067,9.7982,-0.2126,-0.2089,0.0305,-4.1,-28.8,-43.6,170.72,-2.3,0.58,93776
-0.6081,0.6835,8.3785,0.018,0.1824,9.8049,-0.2077,0.0782,0.0293,-4.9,-28.7,-43.6,170.1,-1.07,-0.11,93877
-0.316,1.2534,7.8015,-0.0048,0.1965,9.8047,0.1197,0.0171,0.0794,-5.4,-28.3,-43.7,169.61,-0.96,0,93979
-0.5746,0.425,11.9578,-0.011,0.254,9.8034,0.1723,-0.0269,-0.0757,-5.7,-28,-43.7,167.3,-1.48,0.06,94081
1.0463,0.7925,9.8007,-7.00E-04,0.4409,9.7967,0.2492,-0.0855,0.0012,-5.6,-28.1,-43.7,166.67,-2.68,0.18,94183
0.3891,0.3148,8.4288,-0.1822,0.2526,9.8017,0.1649,0.0024,0.0929,-5.1,-28.5,-43.9,167.86,-1.24,1.07,94285
-0.1999,-0.1018,10.6051,-0.1638,0.0414,9.8052,-0.0086,0.1515,-0.0183,-4.8,-28.4,-44,168.27,-0.75,0.91,94387
-0.3831,1.1109,8.1547,-0.2867,0.0873,9.8021,0.0635,0.1258,0.0257,-4.4,-28,-44.5,169.16,-0.51,1.68,94489
-0.583,0.8751,9.5768,-0.4006,0.1233,9.7977,0.0379,0.0733,0.0061,-4.1,-27.7,-44.6,168.37,-0.68,2.1,94591
-0.6788,0.6261,8.7915,-0.5467,0.2131,9.7891,0.5192,0.077,0.1833,-3.4,-27.9,-44.6,168.49,-1.25,3.2,94693
-1.5287,-0.7709,11.048,-0.5251,0.1123,9.7919,0.0281,-0.2028,0.1698,-3.2,-27.9,-44.4,169.04,-1.28,2.91,94795
-0.656,-0.2011,10.0102,-0.2866,-0.0403,9.8024,-0.226,-0.2309,0.1344,-3.3,-27.8,-44.3,170.56,-0.32,2.1,94898
-0.4322,0.3783,8.8155,-0.2446,-0.1364,9.8026,0.0293,0.0281,0.0611,-3.7,-27.6,-44.3,169.98,0.79,1.37,94999
-0.8523,0.9517,9.6582,-0.2918,0.0137,9.8023,0.1857,0.1002,-0.0464,-4.7,-26.9,-44.5,167.13,0.26,1.58,95101
-0.8404,0.4549,10.9738,-0.2943,0.2924,9.7979,0.3592,-0.0941,-0.066,-4.9,-27,-44.4,166.22,-1.05,1.86,95203
-1.1061,-0.267,11.0732,-0.2998,0.4516,9.7917,-0.2016,0.1344,-0.2798,-4.7,-28,-43.7,166.26,-2.64,1.75,95305
0.0275,0.5195,8.9148,-0.3676,0.4245,9.7906,-0.0721,-0.0648,-0.1063,-4.5,-28.7,-43.8,168.22,-2.48,2.15,95407
-0.6464,0.7626,8.2061,-0.3774,0.3569,9.7929,-0.0195,0.0489,-0.0965,-4.2,-28.9,-43.8,168.26,-2.09,2.21,95509
-0.6919,1.409,8.3761,-0.4162,0.3878,9.7901,0.0538,-0.0586,0.0244,-3.8,-28.9,-43.9,167.78,-2.07,2.52,95611
-0.5818,0.7901,10.7739,-0.4127,0.4736,9.7865,0.1319,-0.0757,0.1967,-3.4,-29.1,-43.6,169.66,-2.57,2.51,95713
0.2442,-0.0407,11.4479,-0.2492,0.5722,9.7868,-0.4887,-0.2297,-0.0684,-3.4,-29.7,-43.4,170.31,-3.76,2.18,95816
-0.5052,0.9685,8.1942,-0.2919,0.5214,9.7884,0.2334,0.0049,0.2443,-4,-30,-43.5,169.2,-3.05,1.71,95917
-0.6895,0.5124,8.8837,-0.2057,0.3675,9.7976,-0.2358,-0.1087,-0.1075,-4.4,-30,-43.5,169.85,-2.64,1.35,96019
-0.8882,0.7661,8.5928,-0.1831,0.2855,9.8008,0.1161,0.0635,0.0672,-4.8,-29.6,-43.6,168.79,-1.54,0.93,96122
-1.1049,0.5052,10.7763,-0.1489,0.3093,9.8006,-0.0428,0.0037,-0.055,-5.1,-29.3,-43.7,167.96,-1.9,1.14,96224
-0.1796,0.9577,10.7979,-0.1118,0.4174,9.7971,0.1857,-0.0147,-0.0367,-5.2,-29.1,-43.9,168.55,-2.14,0.7,96325
-0.0431,-0.0622,10.8541,-0.2252,0.2604,9.8006,-0.1625,-0.0709,-0.1857,-5.2,-29.2,-44,167.81,-1.52,1.32,96428
-0.2586,0.0096,9.317,-0.1265,0.0732,9.8056,-0.1588,-0.0806,-0.1466,-5,-29.1,-44,168.55,-0.91,0.95,96529
-0.4884,1.0642,8.6095,-0.1765,0.0476,9.8049,-0.0195,0.1051,-0.0611,-4.6,-28.6,-44.3,168.87,-0.31,0.86,96631
-0.3232,1.1145,8.9052,-0.2204,0.1271,9.8034,-0.0489,0.1087,0.0037,-4.2,-28.4,-44.5,169.89,-0.65,1.18,96733
-0.1006,0.7434,10.9164,-0.388,0.416,9.7901,0.5034,0.3213,0.2993,-4,-28.3,-44.7,168.47,-1.56,1.86,96835
-0.82,-0.4501,12.0776,-0.3029,0.4273,9.7927,-0.3555,-0.336,0.0977,-3.8,-29.2,-44.4,168.8,-2.5,1.77,96937
-0.3232,0.6297,9.104,-0.0681,0.2413,9.8034,-0.1454,-0.1637,0.1845,-4.1,-29.4,-44.2,169.96,-1.92,1.14,97040
-0.2885,0.5363,8.6491,0.0109,-0.0308,9.8066,-0.0684,-0.0623,-0.0501,-5,-29.2,-44,170.05,-0.03,0.11,97142
-0.4357,0.6871,8.7783,-0.0644,-0.0075,9.8064,0.088,0.1491,0.0073,-5.7,-28.5,-44.2,168.05,0.36,-0.02,97243
-0.7458,0.152,11.4766,-0.1234,0.1725,9.8044,0.1759,-0.0623,-0.0953,-6,-28,-44.2,166.5,-0.64,0.79,97345
0.5794,0.9062,10.0317,-0.0616,0.4223,9.7974,0.0305,-0.1539,-0.1429,-5.8,-28.1,-43.9,165.9,-2.06,0.83,97447
-0.1652,-0.2203,10.6674,-0.0661,0.2078,9.8042,-0.358,-0.0134,-0.2602,-5.4,-28.9,-43.5,169.33,-1.21,0.39,97549
-0.3531,0.48,9.0728,-0.0971,0.0836,9.8058,-0.3763,0.011,-0.1051,-5.1,-29.1,-43.3,169.27,-0.49,0.57,97651
-0.8978,0.7949,8.7712,-0.2052,0.0428,9.8044,-0.0501,0.1124,0.0513,-4.9,-28.8,-43.8,168.59,-0.38,1.04,97753
-0.5555,0.9086,10.0497,-0.328,0.1714,9.7997,0.1038,0.066,0.0757,-4.5,-28.4,-44.1,169.03,-0.75,1.71,97855
-0.5459,1.0343,10.1382,-0.3429,0.4179,9.7917,0.3824,0.066,0.2211,-4.3,-28.5,-44.1,168.21,-1.87,2.01,97957
-0.4274,0.0658,9.232,-0.2386,0.2275,9.8011,0.0464,0.1222,0.1686,-4.4,-28.9,-43.7,169.73,-1.33,1.39,98059
-0.7254,0.4154,8.157,-0.0758,0.1609,9.805,-0.2529,-0.0757,0.0941,-4.7,-29,-43.3,168.45,-1.51,0.93,98161
-0.8859,0.7566,9.1231,-0.0348,0.0638,9.8064,-0.0733,-0.0257,-0.0037,-5.4,-28.8,-43.4,169.86,-0.33,0.19,98263
-0.6381,1.1708,9.177,-0.082,0.2037,9.8042,0.0819,0.1185,-0.0599,-5.8,-28.6,-43.4,167.6,-0.91,0.3,98366
-1.3827,0.9493,11.151,-0.1212,0.3571,9.7994,0.259,0.0745,-0.0476,-5.9,-28.8,-43.4,166.6,-2.09,0.71,98468
0.6823,-0.176,11.2539,-0.0545,0.3973,9.7984,-0.1735,-0.1405,-0.0721,-5.9,-29,-43.1,166.75,-2.87,0.42,98570
0.5327,0.2047,8.6874,-0.0571,0.1908,9.8046,-0.0257,-0.1161,0.0843,-5.6,-29.2,-42.5,167.18,-1.39,0.5,98672
-0.0108,0.4812,8.6119,0.004,0.0709,9.8064,0.0183,0.0037,-0.0403,-5.7,-29,-42.4,168.04,-0.36,0.12,98774
-0.2322,0.9553,8.3043,-0.0416,0.1225,9.8058,0.0489,0.1503,-0.0269,-5.7,-28.5,-42.7,167.56,-0.5,0.13,98876
-0.7901,0.3615,11.5101,-0.2188,0.1938,9.8023,0.0721,0.1955,0.0269,-5.6,-28.4,-43,165.62,-1.13,1.28,98978
-0.2933,0.2538,10.1706,-0.3736,0.5263,9.7854,0.1295,0.0183,0.2517,-5.2,-28.9,-42.4,166.13,-3.08,2.19,99079
-0.9325,0.1173,9.9551,-0.2448,0.2714,9.7998,-0.1319,-0.4801,0.2199,-5,-29.1,-41.9,166.71,-1.83,2.09,99181
-0.4465,-0.0646,9.2943,-0.046,0.0594,9.8064,-0.3005,-0.0745,0.0232,-5.5,-29,-41.8,169.63,-0.87,0.26,99283
-0.4561,1.2665,8.2791,-0.0033,0.0673,9.8064,0.1344,0.0244,0.1222,-6.4,-28.4,-42.1,167.76,-0.39,0.02,99385
-0.5088,0.8559,10.7236,-0.0571,0.1939,9.8046,0.1527,0.0428,-0.1234,-7,-28,-42.2,165.25,-1.03,0.23,99487
-0.7003,0.8248,11.7232,-0.1208,0.4445,9.7958,0.2944,0.0672,-0.2175,-7.2,-28,-42.1,164.49,-2.12,0.46,99589
-0.3938,-0.5662,10.8421,-0.2089,0.4097,9.7959,-0.2541,0.1161,-0.4081,-6.6,-28.8,-41.4,163.69,-2.97,1.19,99692
-0.0371,0.3783,8.4108,-0.2135,0.3089,9.7995,-0.182,-0.0037,-0.1112,-5.7,-29.2,-41.3,166.03,-1.8,1.25,99793
