accX,accY,accZ,gX,gY,gZ,gyrX,gyrY,gyrZ,mX,mY,mZ,oZ,oX,oY,delta
0.5387,1.2965,8.7412,0.6593,0.7292,9.7573,0.0538,-0.0696,0.033,13.3,-2.5,-44.6,274.57,-4.26,-3.87,18304
0.6644,1.0068,9.7384,0.7262,0.8573,9.7421,0.1527,-0.0208,0.0867,13.1,-2.3,-44.3,275.41,-4.72,-4.24,18406
0.4645,0.8188,9.9383,0.8324,1.0311,9.7167,0.2773,0.0147,0.2187,12.9,-3,-44.1,275.16,-6.04,-4.9,18508
0.8559,0.1065,11.7711,0.8926,0.9017,9.7242,-0.0342,0.0293,-0.0232,12.6,-3.5,-44.1,274.01,-5.6,-5.07,18609
0.2562,0.5303,8.9579,0.9162,0.9453,9.7179,0.0586,-0.0941,0.0696,12.3,-4.2,-44.5,270.47,-5.53,-5.39,18711
0.5938,0.899,9.0956,0.9073,0.7444,9.7362,-0.11,-0.0623,0.0684,12.3,-4.2,-44.9,268.08,-4.52,-5.29,18813
0.3005,1.3132,9.2129,0.8876,0.7998,9.7336,0.1906,-0.099,0.0635,12.2,-4.1,-45.2,268.5,-4.68,-5.21,18916
0.3484,0.9074,10.1047,0.8687,0.9318,9.7236,0.0599,0.1075,-0.0709,12,-4,-45.2,270.32,-5.35,-5.23,19018
1.6125,1.0175,9.3374,0.9066,1.2523,9.684,0.38,-0.0354,-0.0354,12,-4.5,-44.9,274.43,-6.85,-5.23,19119
-0.0383,-0.2646,12.5935,0.6805,0.9492,9.7369,0.1698,0.2602,-0.0122,12.2,-5,-44.7,267.34,-5.56,-4.56,19221
0.7123,0.668,9.5361,0.6324,0.8822,9.7464,-0.0452,0.0183,0.0318,12.6,-4.9,-44.4,266,-5.16,-3.71,19324
0.2789,0.8128,8.9854,0.5363,0.759,9.7625,-0.1967,0.2016,0.0623,13,-4.2,-44.4,267.61,-4.44,-3.14,19425
0.4992,1.2749,8.855,0.4355,0.7388,9.7691,-0.0354,0.0183,0.1454,13.6,-3.8,-44.3,267.4,-4.32,-2.55,19527
0.2861,0.7973,10.4722,0.4756,0.7126,9.7692,0.1955,-0.2077,0.2321,13.9,-3.7,-44.2,266.87,-4.12,-2.73,19630
0.0359,0.5686,9.5864,0.6667,0.9323,9.7394,0.314,-0.0721,0.3042,13.8,-4.4,-44,270.34,-5.46,-3.92,19732
-0.2083,-0.1173,10.7332,0.8018,0.8351,9.7381,0.1442,-0.0611,0.1759,13.6,-5,-44.3,265.04,-4.65,-4.62,19833
-0.0383,0.4142,9.0321,0.8118,0.7667,9.7429,-0.3005,0.1918,-0.0489,12.9,-5.7,-44.4,260.97,-4.48,-4.76,19935
0.1652,1.0427,9.3087,0.7309,0.6483,9.7579,-0.044,0.0098,0.0525,12.7,-5.8,-44.5,259.18,-3.84,-4.38,20038
0.2382,1.4401,9.6019,0.6383,0.7145,9.7597,0.0159,0.0232,-0.0696,12.7,-5.6,-44.3,259.71,-4.12,-3.84,20140
-0.1113,0.7733,10.8613,0.5666,0.7992,9.7576,0.1356,0.0367,-0.182,13.1,-5.3,-44.1,264.61,-4.67,-3.32,20241
1.421,0.0311,9.3003,0.7286,0.8657,9.7412,-0.6671,-0.066,-0.358,13.2,-5.4,-44,267.01,-5.53,-3.82,20344
-0.1664,0.8978,6.5314,0.4761,0.6094,9.7761,0.1136,0.3238,-0.1393,13.4,-4.8,-43.9,261.36,-3.56,-2.79,20445
0.5722,0.7614,10.1263,0.5419,0.4754,9.7801,-0.0403,-0.0489,0.0195,13.5,-4.2,-43.7,263.39,-2.78,-3.17,20547
-0.0658,0.8212,9.019,0.5458,0.5179,9.7777,0.0037,0.0269,-0.0061,13.6,-3.4,-43.6,267.21,-2.91,-3.27,20649
0.4717,0.8224,10.2328,0.5628,0.6229,9.7707,-0.0073,0.011,0.0318,13.7,-2.8,-43.9,268.53,-3.42,-3.33,20751
0.4441,0.6835,11.5329,0.67,0.7952,9.7514,0.1527,-0.2505,0.2114,13.5,-3.1,-44,271.66,-4.65,-3.93,20853
0.4788,-0.4681,10.9678,0.8772,0.704,9.7419,-0.336,-0.3409,0.2443,13.3,-3.6,-44.3,268.37,-4.71,-4.45,20956
0.4657,0.8847,7.8889,0.9797,0.6708,9.7345,0.1637,-0.0428,0.3983,12.7,-4.2,-44.3,266.42,-3.92,-5.75,21058
0.6249,0.5327,8.4623,1.0456,0.5016,9.7378,-0.0134,0.0428,0.1796,12.1,-4.8,-44.6,260.73,-2.99,-6.09,21160
1.0175,0.9182,8.1702,1.0911,0.5527,9.7301,0.0122,0.0244,-0.0086,11.8,-5,-44.6,261.11,-3.09,-6.42,21261
0.6416,0.8224,9.7169,0.9694,0.6288,9.7383,0.1234,0.1466,-0.3543,11.5,-5.2,-44.4,261.6,-3.43,-6.04,21363
1.0056,0.31,10.6865,0.8582,0.7091,9.7433,0.0122,0.0672,-0.3897,11.7,-5.2,-44.3,263.17,-4.15,-5.03,21465
0.1125,-0.3639,11.4527,0.6708,0.5082,9.7705,-0.16,0.16,-0.2566,12.1,-4.8,-44.1,261.6,-3.65,-4.31,21568
0.2741,0.1484,9.7671,0.6087,0.4064,9.7793,-0.1271,0.0147,-0.1136,12.8,-3.7,-43.9,261.99,-2.37,-3.56,21669
-0.2729,0.8368,8.0852,0.5638,0.3669,9.7836,-0.0415,0.088,-0.1368,13.1,-2.9,-43.9,264.91,-2.14,-3.3,21771
0.1269,0.8595,10.2017,0.5,0.3164,9.7888,-0.055,0.0464,-0.0098,13.5,-1.9,-43.9,267.87,-1.85,-2.92,21873
0.2442,0.7171,10.0102,0.3957,0.4532,9.7882,0.1674,0.0941,0.1881,13.7,-1.7,-44,269.26,-2.37,-2.47,21975
-0.1915,0.243,9.5696,0.3087,0.6786,9.7783,0.4191,0.193,0.1564,14.1,-2,-43.6,273.78,-3.97,-1.81,22077
-0.3962,0.3496,9.1626,0.2924,0.6284,9.7821,0.1393,-0.0806,0.1124,14.6,-2.9,-43.4,269.06,-3.67,-1.71,22179
-0.2418,0.4609,9.6007,0.4419,0.5423,9.7817,-0.3091,0.0257,-0.0098,14.7,-3.9,-43.3,264.41,-3.17,-2.59,22281
-0.1329,1.2546,8.8562,0.4713,0.5622,9.7792,0.0183,0.0623,0.0684,14.6,-3.9,-43.7,264.74,-3.21,-2.75,22384
0.4082,1.8184,9.0692,0.4717,0.6408,9.7743,0.1417,-0.0611,0.0367,14.3,-4,-43.7,265.87,-3.75,-2.76,22485
-0.0838,1.0175,10.8362,0.4048,0.6688,9.7754,0.1662,0.0122,-0.1478,14.3,-3.9,-43.4,266.01,-3.91,-2.37,22587
0.6285,-0.5195,11.1618,0.5069,0.7812,9.7623,-0.4838,0.0428,-0.4117,14.3,-4.1,-43.2,267.79,-4.57,-2.97,22689
0.2155,0.3938,8.0062,0.4302,0.5656,9.7809,0.1112,0.0586,-0.1723,14.4,-3.6,-43.2,263.95,-3.15,-2.31,22792
0.0718,0.4094,8.1702,0.5085,0.4196,9.7845,0.0415,-0.0415,-0.066,14.3,-2.6,-43.4,265.65,-2.39,-2.97,22894
0.0503,1.0175,8.2217,0.4655,0.4017,9.7874,0.0806,0.0391,0.0599,14.3,-1.5,-43.3,272.62,-2.35,-2.72,22996
-0.1616,0.8296,10.2089,0.3899,0.3447,9.7928,-0.1527,0.0709,0.0415,14.3,-1.1,-43.2,271.79,-2.01,-2.28,23098
0.2705,0.6033,12.6079,0.4522,0.3793,9.7889,0.1356,-0.077,0.2541,14.4,-1.1,-43.3,272.04,-2.11,-2.42,23199
-0.1963,-0.7422,11.394,0.5723,0.3509,9.7836,0.1026,-0.0904,0.2114,14.3,-1.4,-43.1,271.82,-2.06,-3.13,23302
0.1712,0.1927,8.8681,0.7076,0.4436,9.771,-0.1295,0.0635,0.0305,13.9,-1.9,-43.5,269.65,-2.59,-4.14,23403
0.0886,0.6847,8.7915,0.6335,0.4056,9.7778,0.0452,0.0367,0.0672,13.6,-2.1,-43.8,268.72,-2.16,-3.77,23505
0.2682,1.1133,9.0202,0.5936,0.5237,9.7746,0.0208,-0.0037,-0.055,13.5,-2.6,-44.2,267.61,-3.06,-3.48,23607
-0.1856,0.5746,9.9491,0.5672,0.5519,9.7747,0.0916,-0.1332,-0.1662,13.5,-2.8,-44,268.03,-3.23,-3.32,23710
1.1097,-0.5195,10.9954,0.6855,0.6487,9.7611,0.0892,-0.0929,-0.1405,13.6,-3.1,-44.2,269.48,-3.79,-4.02,23811
0.8499,0.5435,7.3933,0.4575,0.4928,9.7836,0.303,0.1026,-0.0977,13.7,-2.6,-44.1,267.07,-2.88,-2.68,23913
0.4274,0.2909,9.8414,0.3886,0.3431,9.7929,0.0684,0.1552,-0.1222,13.9,-2.2,-43.8,268.25,-2,-2.27,24015
0.1269,0.9673,7.932,0.2581,0.4038,9.7949,0.0415,0.0709,-0.0782,14.5,-1.3,-43.4,272.2,-2.18,-1.62,24117
0.0156,0.9218,9.7827,0.3229,0.4059,9.7929,-0.0684,-0.0819,0.0525,14.9,-1.1,-43.2,272.62,-2.35,-1.76,24219
0.4405,0.8475,12.1925,0.4679,0.4935,9.783,0.1405,-0.0831,0.2077,15,-1,-43.5,273.78,-2.88,-2.74,24322
-0.2286,-0.4489,11.485,0.5243,0.5018,9.7798,-0.088,-0.1759,0.077,14.7,-1.3,-43.5,274.77,-3.29,-2.75,24424
0.2813,0.5962,8.0349,0.5963,0.5457,9.7733,0.171,-0.0855,0.1368,14.3,-1.7,-43.6,271.36,-3.18,-3.39,24525
-0.2442,0.7386,8.2025,0.5178,0.4076,9.7845,0.0415,0.2382,-0.0086,14,-1.8,-43.6,269.29,-2.38,-3.03,24628
-0.0395,1.2246,8.4898,0.4212,0.4986,9.7849,0.182,0.1246,0.1014,14.1,-1.9,-43.8,270.75,-2.91,-2.47,24729
-0.1556,0.8727,10.8948,0.3,0.5349,9.7875,-0.0916,0.121,-0.0367,14.3,-2,-43.5,271.14,-3.1,-1.75,24832
0.486,0.3819,10.386,0.3656,0.706,9.7744,0.1454,-0.1295,-0.1698,14.7,-2.4,-43.2,273.65,-4.13,-2.14,24934
-0.3148,-0.4944,11.9279,0.2963,0.4838,9.7902,0.1674,-0.1063,-0.0965,14.9,-2.4,-42.9,271.55,-3.3,-2.01,25036
0.1353,0.1233,9.1423,0.3389,0.5087,9.7876,-0.16,-0.0098,-0.0415,15,-2.1,-43,270.71,-2.97,-1.98,25137
-0.4729,0.7614,8.7053,0.3046,0.4159,9.7931,-0.0269,0.0073,0.0134,14.9,-1.3,-42.8,272.82,-2.43,-1.78,25240
0.0575,1.3096,8.4611,0.2886,0.45,9.7921,-0.0648,0.0183,0.1552,15,-1.1,-42.7,273.35,-2.63,-1.69,25341
-0.0718,0.7566,12.2499,0.398,0.6157,9.7792,0.4386,0.0953,0.303,15,-1.3,-43,274.13,-2.96,-1.99,25443
-0.9014,-0.7362,12.3361,0.4369,0.6055,9.7782,-0.3641,-0.1967,0.0941,15.1,-2.3,-43.4,272.08,-3.54,-2.56,25546
0.1736,0.7793,8.5234,0.514,0.6922,9.7687,0.1197,-0.2908,0.2334,14.9,-2.9,-43.5,269.94,-4.05,-3.01,25647
0.2119,0.8835,8.8753,0.5319,0.5998,9.7738,0.0281,0.0171,0.0586,14.6,-3.6,-43.7,265.54,-3.51,-3.11,25750
-0.3148,1.1241,8.6479,0.4452,0.6608,9.7742,0.1124,0.0929,0.0061,14.6,-4,-43.8,266.38,-3.86,-2.61,25852
-0.3675,0.9697,9.6462,0.3553,0.7082,9.7746,0.0977,-0.0086,-0.1063,14.7,-4.2,-43.8,266.47,-3.91,-2.22,25954
0.7075,0.231,10.6949,0.4005,0.8337,9.7629,-0.0696,-0.1038,-0.11,15,-4.6,-43.2,265.22,-4.86,-2.18,26056
-0.1772,-0.0144,10.9247,0.2435,0.6051,9.7849,-0.3567,0.303,-0.1576,15.1,-4.5,-43,265.08,-3.5,-1.6,26158
0.012,0.3184,10.0748,0.3933,0.5027,9.7859,-0.2676,-0.2358,-0.0586,15.2,-3.8,-43,263.77,-2.94,-2.3,26259
-0.2035,0.8619,8.5712,0.4235,0.4564,9.7869,0.0562,-0.0757,0.0525,15.1,-3.1,-42.8,266.51,-2.67,-2.48,26362
0.0898,0.9972,9.5205,0.4527,0.4923,9.7838,0.0782,-0.0232,0.1674,14.9,-2.9,-42.8,267.07,-2.89,-2.64,26463
0.0299,0.5004,11.9985,0.5002,0.5838,9.7765,0.1161,-0.0415,0.1429,14.6,-3,-42.8,268.39,-3.41,-2.93,26565
-0.1041,-0.7781,13.4482,0.5841,0.5328,9.7747,-0.3176,-0.0037,0.1845,14.5,-3.6,-43.2,265.98,-3.77,-3.23,26670
0.097,0.6333,8.0553,0.6483,0.6441,9.764,-0.2053,-0.0721,-0.0183,14.4,-4.3,-43.4,265.8,-3.77,-3.8,26769
-0.267,0.4968,8.7293,0.6321,0.3944,9.7783,-0.226,0.0782,-0.0452,14.3,-4.6,-43.7,259.52,-2.52,-3.69,26871
0.1006,1.1468,8.7484,0.5869,0.3761,9.7818,0.0171,0.0538,0.0428,14.1,-4.3,-43.9,261.96,-2.2,-3.43,26973
0.1281,0.7506,11.3784,0.5578,0.4218,9.7817,0.2712,-0.0061,-0.1503,14.1,-4.2,-43.8,262.06,-2.25,-3.29,27075
0.3687,-0.1389,10.252,0.5498,0.6401,9.7703,0.1735,0.0037,-0.1429,14.3,-4.2,-43.9,265.91,-3.74,-3.22,27178
0.0419,0.328,10.0066,0.4393,0.578,9.7797,0.1869,0.0232,0.1148,14.4,-4.2,-43.8,264.15,-3.12,-2.62,27280
-0.0431,0.2239,9.1913,0.5565,0.4207,9.7818,0.011,0.0709,0.0098,14.4,-4.1,-43.9,262.58,-2.46,-3.26,27381
0.1125,0.9864,8.3187,0.5106,0.4212,9.7843,0.0269,-0.011,-0.0122,14.5,-3.8,-43.6,262.93,-2.46,-2.99,27483
-0.1065,0.8033,10.4615,0.4777,0.4186,9.7861,-0.0232,0.0635,-0.0195,14.6,-3.6,-43.4,262.54,-2.38,-2.92,27586
0.0239,0.5351,11.2791,0.5279,0.6095,9.7734,0.2724,-0.0635,0.1503,14.8,-3.7,-43.2,265.46,-3.56,-3.09,27687
0.5734,-0.419,12.0141,0.6616,0.6538,9.7624,-0.0415,-0.0855,0.1087,14.7,-4.2,-43,266.84,-4.12,-3.43,27790
-0.0072,0.4944,7.908,0.746,0.7485,9.7495,0.1845,-0.1747,0.077,14.2,-5,-43,264.06,-4.38,-4.38,27891
-0.0263,0.8332,8.4491,0.716,0.5651,9.7641,-0.0195,-0.0782,0.0049,14,-5.2,-43.4,261.42,-3.3,-4.19,27993
0.0874,1.4353,8.5665,0.6683,0.5349,9.7692,-0.044,0.044,-0.0892,13.9,-5,-43.7,261.16,-3.14,-3.96,28095
-0.492,0.4178,11.5053,0.5697,0.5175,9.7764,-0.0684,0.0782,-0.2578,14.1,-4.6,-44,260.67,-3.02,-3.33,28197
0.1173,0.7051,10.72,0.5823,0.6948,9.7647,0.2908,-0.088,-0.1344,14.2,-4.2,-44,265.42,-3.56,-3.12,28300
-0.0622,-0.4812,12.542,0.6172,0.4636,9.7762,-0.2529,0.0892,-0.2859,14.3,-3.8,-43.7,263.32,-2.71,-3.61,28401
0.6345,0.4597,9.2584,0.7023,0.4631,9.7705,-0.1185,-0.044,-0.0965,14.2,-3,-43.6,266.75,-2.71,-4.11,28503
-0.2322,0.838,8.9208,0.633,0.3457,9.7801,-0.0721,0.1332,-0.121,14.1,-2.1,-43.7,268.36,-2.02,-3.7,28606
0.1413,1.0499,8.6838,0.6171,0.3757,9.78,0.1075,-0.0672,0.066,14.2,-1.6,-43.7,268.8,-2.2,-3.61,28708
0.1796,0.8272,11.1151,0.6359,0.5576,9.7701,0.3861,-0.0892,0.2187,14.2,-1.5,-44,274.91,-3.26,-3.72,28809
0.5291,-0.4298,10.5046,0.8162,0.6799,9.7489,-0.0257,-0.1503,0.1515,14.1,-1.9,-43.9,274.35,-4.41,-4.14,28912
0.3687,0.8009,7.5848,0.8368,0.6508,9.7492,0.1808,-0.1491,0.1515,13.8,-2.5,-43.6,271.83,-3.44,-4.77,29014
-0.0168,0.7709,8.5976,0.7927,0.4875,9.7624,-0.0012,-0.0037,0.0257,13.6,-3.1,-43.5,266.97,-2.85,-4.64,29116
-0.0431,1.3731,8.1307,0.7501,0.5651,9.7616,0.0892,0.1148,0.0415,13.5,-3,-43.8,267.7,-3.08,-4.43,29217
-0.1065,0.9421,10.0293,0.7519,0.6735,9.7546,0.0904,0.0037,-0.0709,13.5,-3,-43.8,269.01,-3.61,-4.54,29319
0.3364,0.6476,10.8397,0.8006,0.839,9.7378,0.1723,-0.1662,-0.0354,13.5,-3.1,-44,271.18,-4.5,-4.63,29421
0.6021,0.0826,10.8122,0.7119,0.7364,9.753,0.1173,-0.0195,-0.0098,13.4,-3.5,-43.9,271.02,-4.39,-4.38,29524
0.5914,0.4381,10.0137,0.7262,0.6556,9.7577,-0.2957,-0.0623,-0.11,13.5,-3.4,-43.9,269.57,-3.83,-4.26,29626
-0.1844,0.814,8.1558,0.5761,0.5174,9.776,-0.1124,0.0696,-0.0159,13.7,-2.9,-43.5,267.31,-3.02,-3.37,29728
0.4118,1.0594,9.681,0.503,0.4254,9.7845,-0.0183,0.011,0.1723,14,-2.2,-43.3,269.41,-2.49,-2.94,29829
-0.0311,0.6991,10.0975,0.482,0.5003,9.782,0.1002,0.0305,0.171,14.2,-1.9,-43.2,270.14,-2.76,-2.73,29931
0.3867,-0.8523,10.9044,0.6624,0.7035,9.7589,0.0293,-0.2737,0.1112,14.4,-2.4,-43.1,273.44,-4.11,-3.88,30033
0.1963,0.1149,9.3254,0.8516,0.5661,9.7532,0.3115,-0.1918,0.226,14,-2.9,-43.7,268.28,-3.31,-4.99,30136
0.006,0.1317,8.8346,0.9166,0.4292,9.7543,-0.4374,0.0293,-0.0134,13.3,-3.6,-44.2,263.92,-2.91,-5.64,30237
0.0982,0.7805,8.5198,0.8315,0.3776,9.764,-0.0232,0.2297,0.055,12.8,-3.6,-44.6,262.47,-2.27,-5.37,30340
-0.006,1.3036,9.0573,0.7256,0.4178,9.7708,0,0.1026,-0.1026,12.9,-3.4,-44.4,265.68,-2.35,-4.5,30442
0.0024,0.4884,11.6933,0.744,0.4384,9.7686,0.2566,-0.1185,-0.0635,13.2,-3.2,-44.1,266.21,-2.56,-4.36,30543
0.4357,-0.8356,12.7587,0.7918,0.5313,9.7602,-0.2847,0.1002,-0.2162,13.4,-3.2,-43.9,267.65,-3.11,-4.64,30646
0.6177,-0.0431,6.9791,0.4778,0.3782,9.7877,0.1368,-0.3409,-0.1234,13.7,-2.9,-44,265.29,-2.21,-2.79,30748
0.34,0.4298,7.6411,0.5446,0.2883,9.7873,-0.1723,-0.0037,-0.1442,13.9,-2.4,-44,267.74,-1.79,-3.1,30849
-0.1724,0.8487,8.0122,0.5436,0.2322,9.7888,0.0281,-0.0208,0.0293,14.3,-1.6,-44.1,266.59,-1.36,-3.18,30951
0.2634,0.7949,9.9695,0.7313,0.2346,9.7765,0.0623,-0.1405,0.171,14.2,-1.3,-44.3,270.01,-1.34,-3.93,31054
0.2011,0.3029,10.8314,0.9515,0.3934,9.7524,0.1796,0.0794,0.2566,13.6,-1.5,-44.6,272.32,-2.3,-5.57,31155
0.6141,0,11.5951,1.0375,0.3812,9.7442,-0.1503,-0.1808,0.3775,13.2,-2.1,-44.6,269.92,-2.6,-5.76,31257
0.6883,0.5207,9.1075,1.1495,0.3898,9.7312,-0.0171,-0.0037,0.1808,12.5,-3.3,-44.8,266.36,-2.44,-6.85,31359
0.146,0.7817,8.4982,1.0241,0.3293,9.7475,0.0672,0.0574,-0.0367,12.2,-3.9,-45.1,261.33,-1.92,-6,31461
0.1796,1.2151,8.1606,0.8729,0.4216,9.7586,0.0208,0.0709,-0.0672,12.2,-4,-45.2,262.19,-2.35,-5.23,31563
-0.152,0.3615,11.1103,0.8044,0.5177,9.7599,0.1234,0.0073,-0.2346,12.7,-4,-45.4,264.23,-3.03,-4.71,31666
0.7494,0.3867,10.5728,0.884,0.7135,9.7406,0.0635,-0.1442,-0.0501,13,-4.1,-45.1,266.56,-3.91,-4.85,31768
0.6117,0.1185,8.758,0.6995,0.5068,9.7685,0.0525,0.1613,-0.0281,13.3,-4.1,-44.6,263.92,-2.96,-4.1,31870
0.3304,0.146,9.833,0.5325,0.3391,9.7863,-0.3629,0.1759,-0.0977,13.6,-3.9,-44.2,261.44,-2,-3.4,31971
-0.3172,1.0283,8.2265,0.3445,0.3087,9.7957,-0.0586,0.2541,-0.0305,14.2,-3.2,-43.8,264.01,-1.8,-2.01,32073
-0.1137,1.1708,9.3362,0.136,0.2961,9.8012,-0.0134,0.3567,0.1051,14.8,-2.8,-43.7,264.26,-1.83,-1.24,32176
-0.3867,0.8559,11.0385,0.0102,0.3997,9.7985,0.099,0.0159,0.2162,15.8,-2.7,-43.3,265.29,-2.24,0.06,32277
-0.8859,-1.9632,16.6194,0.3146,0.1085,9.801,-0.5889,-0.5534,0.0269,16.2,-2.9,-43,263.79,-1.58,-0.94,32380
0.0431,0.6524,7.4747,0.5519,0.3694,9.7841,0.1588,-0.6341,0.2883,16.2,-3.2,-42.8,264.97,-1.96,-2.15,32482
0.0886,0.5387,8.6886,0.6783,0.196,9.7812,0.3702,-0.1649,0.0745,15,-3.7,-43.3,260,-1.15,-3.97,32584
0.0323,1.4162,8.3019,0.5897,0.3912,9.7811,0.0831,0.4704,0.0183,14.4,-4.2,-43.6,262.2,-2.29,-3.45,32686
-0.6069,0.7027,10.75,0.2617,0.5188,9.7894,-0.0403,0.1051,-0.2639,14.4,-4.8,-43.4,259.75,-3.03,-1.53,32787
0.7721,-0.1305,10.5955,0.4506,0.4687,9.7851,-0.6084,-0.3225,-0.2883,14.9,-4.9,-43.3,260.82,-3.15,-1.94,32890
0.5351,0.3065,7.8949,0.4583,0.266,9.7923,0.1662,0.0403,0.1784,15.3,-4.3,-42.9,260.47,-1.55,-2.68,32992
0.4489,0.5279,9.0788,0.5435,0.1526,9.7904,-0.0305,0.0415,0.0244,15,-3.6,-43,259.1,-0.89,-3.18,33093
-0.4788,0.8942,7.7656,0.2162,0.1275,9.8034,0.0037,0.0501,-0.0183,15,-3.2,-42.9,261.52,-0.81,-1.43,33196
-0.0024,0.8739,9.7707,0.2097,0.1113,9.8038,-0.0525,0.0073,0.0391,15.4,-3,-42.8,261.21,-0.72,-1.22,33298
-0.4621,0.0934,11.7136,0.2834,0.1813,9.8009,0.1552,-0.1772,0.2382,15.7,-2.9,-42.5,261.75,-0.75,-1.28,33399
-0.0994,-1.1001,12.3696,0.483,0.2133,9.7924,-0.3262,-0.3763,0.1918,15.7,-3.2,-42.2,263.35,-1.25,-2.82,33502
0.5052,0.8667,7.701,0.8121,0.2214,9.7705,-0.1955,-0.0904,0.0073,14.9,-3.9,-42.6,260.55,-1.33,-4.34,33603
-0.1987,0.6716,8.764,0.6872,0.113,9.7819,-0.0147,0.2248,-0.1417,14,-4.5,-43.4,258.3,-0.66,-4.02,33705
-0.3124,1.239,7.7859,0.4544,0.2826,9.792,0.1857,0.1564,-0.1588,13.8,-4.6,-43.5,256.04,-1.32,-2.94,33808
-0.5447,0.231,10.6506,0.3694,0.3947,9.7917,0.0623,-0.0965,-0.3079,14.5,-4.7,-43.4,258.8,-2.31,-2.16,33909
1.2366,-0.3807,11.0612,0.4363,0.4816,9.7851,0.1784,-0.088,-0.2224,14.9,-4.5,-43,263.52,-2.81,-2.55,34012
0.231,-0.3089,10.9367,0.3274,0.2429,9.7982,0.1393,0.1319,-0.0941,15.1,-4.2,-43.1,260.58,-1.63,-2.49,34113
-0.1341,0.1592,9.7588,0.2967,0.1948,9.8002,-0.0049,0.1222,-0.1833,15.2,-3.4,-43.1,262.85,-1.26,-1.92,34215
-0.9254,0.8308,8.2013,0.1423,0.1183,9.8049,-0.1649,0.1637,-0.2297,15.7,-2.5,-42.8,265.31,-0.84,-1.05,34317
-0.2286,1.1456,9.4128,0.1384,0.1509,9.8045,0.0428,-0.0183,0.0904,16.1,-2,-42.4,264.98,-0.75,-0.8,34420
-0.2921,0.5279,11.5987,0.1265,0.3793,9.7985,0.369,-0.0855,0.2786,16.4,-1.8,-42.1,268.68,-2.22,-0.74,34522
0.0694,-0.6416,12.4355,0.3009,0.5095,9.7888,0.0745,-0.1613,0.1564,16.2,-2.3,-42.3,271.26,-3.27,-1.43,34624
-0.0144,0.6237,7.9356,0.4343,0.5328,9.7825,0.2089,-0.182,0.1747,15.9,-3.1,-42.4,267.4,-3.04,-2.23,34725
-0.1353,0.7446,8.2492,0.4947,0.3554,9.7877,-0.0318,-0.0806,0.0721,15.5,-3.7,-42.6,262.25,-2.08,-2.89,34828
-0.2131,1.0618,8.3941,0.4906,0.3757,9.7872,0.215,-0.0403,0.088,15.3,-3.7,-42.9,261.5,-1.94,-2.98,34930
-0.5028,0.3603,11.3964,0.5236,0.5221,9.7787,0.1136,-0.0086,-0.1319,15.1,-3.7,-43.1,264.21,-3.05,-3.06,35032
0.2693,0.4058,10.076,0.6121,0.7162,9.7613,0.1649,-0.0916,-0.1649,14.9,-3.9,-43.1,266.97,-4.18,-3.44,35133
0.261,0.0084,9.2835,0.4024,0.405,9.79,0.2358,0.0635,0.1881,14.9,-3.7,-42.7,262.36,-2.37,-2.35,35236
0.1377,-0.1568,9.3422,0.4511,0.2215,9.7938,-0.5437,-0.0183,0.1038,14.9,-3.4,-42.8,265.6,-2.29,-2.68,35338
-0.158,0.6201,8.5222,0.4683,-0.0026,9.7955,-0.1454,0.0855,0.1271,15,-2.5,-42.8,263.94,-0.24,-2.92,35440
0.1125,0.929,9.3362,0.531,0.022,9.7922,0.0024,0.0684,0.1735,15,-2.2,-43.2,263.69,-0.12,-3.09,35543
-0.1736,0.4525,11.734,0.6028,0.3062,9.7833,0.336,-0.1307,0.2004,14.8,-2.4,-43.3,266.19,-1.14,-3.21,35644
-1.087,-1.2677,13.3932,0.7473,0.3069,9.7733,-0.3836,-0.3592,0.0342,14.5,-3.4,-43.1,264.7,-1.79,-4.37,35745
-0.0299,0.2227,9.3889,0.8848,0.4393,9.7568,-0.1674,-0.2529,0.1063,14.3,-4.2,-43.2,262.88,-2.51,-4.55,35847
-0.0563,0.4657,9.2632,0.7902,0.3513,9.7684,-0.0611,0.0098,0.0305,13.8,-5.1,-43.5,258.63,-2.05,-4.62,35950
-0.0215,1.0499,8.0062,0.7113,0.4041,9.7725,0.1393,0.0794,0.0183,13.7,-5.4,-43.7,259.02,-2.22,-4.21,36052
0.0012,0.5806,10.9319,0.6904,0.4361,9.7726,-0.0232,-0.0012,-0.2162,13.9,-5.7,-43.4,256.34,-2.55,-4.04,36153
1.1528,0.164,11.072,0.7964,0.5318,9.7598,-0.2602,-0.0208,-0.3738,14,-5.7,-43.2,257.65,-3.03,-4.41,36255
0.3256,0.0766,8.6682,0.5857,0.2773,9.7852,-0.2443,0.2346,-0.1747,14,-5,-43.2,257.04,-1.62,-3.43,36358
0.5363,0.2538,9.5385,0.618,0.1676,9.7857,-0.0513,-0.0916,0.0562,14.2,-4.4,-43.1,259.51,-1.27,-3.43,36459
-0.0431,0.6213,9.0345,0.647,0.1469,9.7842,0.1173,0.0049,-0.0501,14.3,-3.6,-43.2,258.66,-0.86,-3.78,36562
-0.0192,0.4429,10.1371,0.5598,0.2282,9.788,-0.0073,0.0403,-0.1197,14.5,-3.1,-43.2,263.42,-1.31,-3.58,36663
-0.0204,0.6883,11.2037,0.6042,0.4009,9.7798,0.1356,-0.11,0.088,14.6,-3.1,-43.5,265.84,-2.34,-3.54,36766
